"Expt","ExptShort","MacroEnv","Entry","Name","Cluster","DTF_0","DTF_1","Difference","Treatment"
"Cordoba, Spain 2017","Sp17","Mediterranean",209,"PI 320952 LSP AGL","8",128.850110613869,126.322167592625,2.52794302124417,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",209,"PI 320952 LSP AGL","8",118.762234624268,116.611325759263,2.15090886500465,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",209,"PI 320952 LSP AGL","8",140.743975217139,137.733247256415,3.01072796072407,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",210,"PI 320953 LSP AGL","8",52.2613177012875,51.7663240996685,0.494993601618987,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",210,"PI 320953 LSP AGL","8",55.6370772714456,55.0764143079814,0.560662963464168,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",210,"PI 320953 LSP AGL","8",67.961417823545,67.1267190909944,0.834698732550663,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",210,"PI 320953 LSP AGL","8",102.462578468506,100.577037289555,1.8855411789508,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",210,"PI 320953 LSP AGL","8",93.6100559769662,92.0337464200771,1.57630955688907,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",210,"PI 320953 LSP AGL","8",104.881497612466,102.906736403278,1.9747612091877,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",210,"PI 320953 LSP AGL","8",133.956617625545,130.751940945456,3.20467668008894,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",210,"PI 320953 LSP AGL","8",121.492294335948,118.850365246374,2.64192908957432,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",210,"PI 320953 LSP AGL","8",148.232043784559,144.317922598936,3.91412118562351,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",211,"PI 320954 LSP AGL","7",49.7256254303038,49.2706607685858,0.454964661718002,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",211,"PI 320954 LSP AGL","7",52.9763147224883,52.4602300527501,0.516084669738142,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",211,"PI 320954 LSP AGL","7",64.2203513167599,63.4635083521442,0.756842964615743,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",211,"PI 320954 LSP AGL","7",93.5340311384521,91.9371604022028,1.59687073624929,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",211,"PI 320954 LSP AGL","7",85.7481984666178,84.4042020912791,1.34399637533868,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",211,"PI 320954 LSP AGL","7",95.916556754345,94.238027967923,1.67852878642194,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",211,"PI 320954 LSP AGL","7",123.652159521178,120.876584878185,2.77557464299306,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",211,"PI 320954 LSP AGL","7",112.770050848114,110.456943323381,2.31310752473321,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",211,"PI 320954 LSP AGL","7",136.201217115979,132.841341004959,3.35987611102004,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",212,"PI 329157 LSP AGL","4",42.9006370651659,42.4730272611534,0.427609804012484,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",212,"PI 329157 LSP AGL","4",45.8093032515777,45.3220731075678,0.487230144009892,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",212,"PI 329157 LSP AGL","4",56.6618740544218,55.9183145939342,0.743559460487596,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",212,"PI 329157 LSP AGL","4",88.7346084544931,86.9244945377806,1.81011391671244,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",212,"PI 329157 LSP AGL","4",80.3353186785418,78.8487935010243,1.48652517751752,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",212,"PI 329157 LSP AGL","4",91.0175574660434,89.114103770064,1.90345369597944,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",212,"PI 329157 LSP AGL","4",119.455961990044,116.198502253231,3.257459736813,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",212,"PI 329157 LSP AGL","4",106.916350934655,104.299393804776,2.61695712987982,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",212,"PI 329157 LSP AGL","4",134.197678755215,130.100410793416,4.09726796179896,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",213,"PI 329167 LSP AGL","4",43.8283365807809,43.3990545656726,0.429282015108321,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",213,"PI 329167 LSP AGL","4",46.750669542925,46.2625515084297,0.488118034495308,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",213,"PI 329167 LSP AGL","4",57.5727990918991,56.834324622726,0.738474469173077,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",213,"PI 329167 LSP AGL","4",88.9495996519617,87.199094433933,1.75050521802874,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",213,"PI 329167 LSP AGL","4",80.7936967631948,79.3468759439971,1.44682081919761,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",213,"PI 329167 LSP AGL","4",91.1695887035117,89.331518275081,1.83807042843064,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",213,"PI 329167 LSP AGL","4",118.470813908868,115.385702804535,3.08511110433339,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",213,"PI 329167 LSP AGL","4",106.549975244678,104.047935198436,2.5020400462422,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",213,"PI 329167 LSP AGL","4",132.349789511126,128.511200010765,3.83858950036071,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",214,"PI 339266 LSP AGL","4",41.6312961776216,41.2174651925045,0.41383098511708,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",214,"PI 339266 LSP AGL","4",44.7168679242184,44.2397716274175,0.477096296800902,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",214,"PI 339266 LSP AGL","4",55.3288081426331,54.600244169173,0.728563973460069,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",214,"PI 339266 LSP AGL","4",84.1592861248414,82.4851166161171,1.6741695087243,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",214,"PI 339266 LSP AGL","4",75.8927492755417,74.5286519915726,1.3640972839691,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",214,"PI 339266 LSP AGL","4",86.9507679853613,85.1648738063319,1.7858941790294,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",214,"PI 339266 LSP AGL","4",121.521354514731,118.061307634924,3.46004687980661,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",214,"PI 339266 LSP AGL","4",108.159912896406,105.410302379417,2.74961051698871,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",214,"PI 339266 LSP AGL","4",138.005914687296,133.560646131077,4.44526855621922,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",215,"PI 339283 LSP AGL","5",45.3048299482901,44.8333299917198,0.471499956570291,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",215,"PI 339283 LSP AGL","5",47.6720352252153,47.1502594222318,0.52177580298352,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",215,"PI 339283 LSP AGL","5",59.4513567955133,58.6420612445697,0.809295550943595,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",215,"PI 339283 LSP AGL","5",104.938166305678,102.442705989448,2.49546031622991,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",215,"PI 339283 LSP AGL","5",95.5105553692177,93.4389105803631,2.0716447888546,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",215,"PI 339283 LSP AGL","5",105.317217702178,102.80391280718,2.51330489499831,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",215,"PI 339283 LSP AGL","5",117.897739700135,114.757078300502,3.14066139963219,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",215,"PI 339283 LSP AGL","5",106.014636666053,103.468337341568,2.54629932448486,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",215,"PI 339283 LSP AGL","5",130.301370754417,126.475831326538,3.82553942787914,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",216,"PI 339285 AGL","5",44.7908542951312,44.321812317137,0.469041977994152,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",216,"PI 339285 AGL","5",47.26437872228,46.7424035448775,0.521975177402531,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",216,"PI 339285 AGL","5",59.0657250809675,58.2527876712492,0.81293740971828,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",216,"PI 339285 AGL","5",103.624315527301,101.147900648528,2.47641487877272,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",216,"PI 339285 AGL","5",93.9857123121507,91.944020513216,2.04169179893468,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",216,"PI 339285 AGL","5",104.382904126304,101.870538550339,2.51236557596471,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",216,"PI 339285 AGL","5",120.151131944964,116.834451374171,3.31668057079374,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",216,"PI 339285 AGL","5",107.602591443743,104.934828448712,2.66776299503179,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",216,"PI 339285 AGL","5",133.57589381202,129.489251147997,4.08664266402343,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",217,"PI 339289 LSP AGL","4",41.8092507715559,41.3768841457224,0.432366625833417,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",217,"PI 339289 LSP AGL","4",44.7099299478223,44.2158424230729,0.494087524749482,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",217,"PI 339289 LSP AGL","4",55.8279588335174,55.0596999597453,0.768258873772119,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",217,"PI 339289 LSP AGL","4",90.4717372253154,88.4712441176006,2.00049310771479,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",217,"PI 339289 LSP AGL","4",81.346723438974,79.7258056937482,1.62091774522581,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",217,"PI 339289 LSP AGL","4",92.8637193410606,90.7572772345426,2.10644210651802,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",217,"PI 339289 LSP AGL","4",123.645153279804,119.938700830888,3.70645244891595,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",217,"PI 339289 LSP AGL","4",109.505733690212,106.58851317698,2.91722051323201,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",217,"PI 339289 LSP AGL","4",140.546209785854,135.776778103118,4.76943168273601,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",218,"PI 339292 LSP AGL","4",42.9008241773484,42.4689872213755,0.431836955972898,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",218,"PI 339292 LSP AGL","4",45.9590199929417,45.4637767758324,0.495243217109326,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",218,"PI 339292 LSP AGL","4",57.0162868283076,56.2560473622053,0.760239466102377,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",218,"PI 339292 LSP AGL","4",88.9189511176324,87.0836256157195,1.83532550191286,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",218,"PI 339292 LSP AGL","4",80.1886757459292,78.6930204181664,1.49565532776288,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",218,"PI 339292 LSP AGL","4",91.5481690105257,89.603889101014,1.94427990951169,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",218,"PI 339292 LSP AGL","4",124.364034568037,120.803170451554,3.56086411648282,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",218,"PI 339292 LSP AGL","4",110.67271258092,107.843809674328,2.82890290659145,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",218,"PI 339292 LSP AGL","4",140.914147650548,136.359830029861,4.55431762068699,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",219,"PI 339296 AGL","4",42.1178125929744,41.7056468216896,0.412165771284862,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",219,"PI 339296 AGL","4",45.404094707504,44.9254658673861,0.478628840117899,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",219,"PI 339296 AGL","4",55.9998229932369,55.2735246274943,0.726298365742636,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",219,"PI 339296 AGL","4",82.5393807863557,80.9711755329552,1.56820525340054,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",219,"PI 339296 AGL","4",74.4082914981362,73.1314506310321,1.27684086710414,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",219,"PI 339296 AGL","4",85.662557334751,83.9746427950816,1.68791453966936,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",219,"PI 339296 AGL","4",124.414379171804,120.885347992917,3.5290311788869,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",219,"PI 339296 AGL","4",110.710100014155,107.906940099188,2.80315991496705,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",219,"PI 339296 AGL","4",141.805680703617,137.239185412892,4.5664952907245,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",220,"PI 343026 LSP AGL","4",44.0129654021495,43.5861757642255,0.426789637924031,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",220,"PI 343026 LSP AGL","4",47.1441542161248,46.6548163728621,0.489337843262696,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",220,"PI 343026 LSP AGL","4",57.9585367490884,57.2207087771356,0.737827971952733,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",220,"PI 343026 LSP AGL","4",87.0409344145129,85.3874427042325,1.65349171028045,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",220,"PI 343026 LSP AGL","4",78.922894878292,77.5610391678908,1.3618557104012,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",220,"PI 343026 LSP AGL","4",89.6840835733588,87.9296568917211,1.75442668163765,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",220,"PI 343026 LSP AGL","4",121.692110356502,118.484307084807,3.20780327169541,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",220,"PI 343026 LSP AGL","4",109.240401026921,106.648476147015,2.59192487990582,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",220,"PI 343026 LSP AGL","4",136.68206182025,132.648413311187,4.0336485090622,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",221,"PI 345627 LSP AGL","8",51.9869503407408,51.5192835197972,0.467666820943556,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",221,"PI 345627 LSP AGL","8",55.3574179001905,54.827453976313,0.52996392387751,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",221,"PI 345627 LSP AGL","8",66.8566032532759,66.0851307268621,0.771472526413746,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",221,"PI 345627 LSP AGL","8",96.1759685706242,94.5875212494497,1.58844732117448,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",221,"PI 345627 LSP AGL","8",88.3623585971866,87.0197253073879,1.34263328979866,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",221,"PI 345627 LSP AGL","8",98.6128944927396,96.9436291239061,1.66926536883342,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",221,"PI 345627 LSP AGL","8",126.657063393681,123.916554923746,2.74050846993519,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",221,"PI 345627 LSP AGL","8",115.8782946902,113.580152238775,2.29814245142524,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",221,"PI 345627 LSP AGL","8",139.049455060329,135.753415174208,3.29603988612072,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",222,"PI 358602 LSP AGL","7",47.8670400159159,47.4056127345838,0.461427281332078,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",222,"PI 358602 LSP AGL","7",51.1052359171931,50.5796087614365,0.525627155756673,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",222,"PI 358602 LSP AGL","7",62.7082011211424,61.9186455156126,0.789555605529735,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",222,"PI 358602 LSP AGL","7",94.9704816618628,93.1711670482812,1.79931461358159,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",222,"PI 358602 LSP AGL","7",86.3873075688089,84.8959767962239,1.49133077258499,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",222,"PI 358602 LSP AGL","7",97.493090347183,95.5978731080269,1.89521723915614,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",222,"PI 358602 LSP AGL","7",127.973031881273,124.727268896283,3.24576298498999,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",222,"PI 358602 LSP AGL","7",115.377747812059,112.732846563198,2.64490124886076,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",222,"PI 358602 LSP AGL","7",142.73769617039,138.711561706001,4.02613446438895,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",223,"PI 368647 LSP AGL","7",47.4398425312377,46.9672079465412,0.472634584696586,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",223,"PI 368647 LSP AGL","7",50.4204739241966,49.8869165818431,0.533557342353589,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",223,"PI 368647 LSP AGL","7",62.309659670792,61.4968372486623,0.81282242212972,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",223,"PI 368647 LSP AGL","7",99.617047525326,97.5555948805113,2.06145264481475,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",223,"PI 368647 LSP AGL","7",90.5187587678876,88.8134429835278,1.7053157843598,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",223,"PI 368647 LSP AGL","7",101.584022008532,99.4412329526878,2.14278905584398,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",223,"PI 368647 LSP AGL","7",127.031274603485,123.698076563912,3.33319803957352,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",223,"PI 368647 LSP AGL","7",114.227706031775,111.52541075589,2.70229527588499,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",223,"PI 368647 LSP AGL","7",141.516084311806,137.391748960464,4.12433535134249,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",224,"PI 368651 LSP AGL","7",48.3805704516786,47.9077750978416,0.472795353836936,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",224,"PI 368651 LSP AGL","7",51.561720660965,51.0250509780441,0.536669682920888,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",224,"PI 368651 LSP AGL","7",63.4543215632478,62.6434849915116,0.810836571736203,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",224,"PI 368651 LSP AGL","7",98.186865510232,96.2589381106198,1.9279273996122,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",224,"PI 368651 LSP AGL","7",89.2702089512186,87.6736973223831,1.59651162883544,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",224,"PI 368651 LSP AGL","7",100.538223541615,98.5178013436875,2.02042219792766,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",224,"PI 368651 LSP AGL","7",129.515274659578,126.181674632619,3.33360002695925,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",224,"PI 368651 LSP AGL","7",116.63328859337,113.922910940976,2.71037765239348,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",224,"PI 368651 LSP AGL","7",144.406349897806,140.274345686965,4.13200421084142,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",225,"PI 370481 LSP AGL","7",48.3134696924885,47.833399961891,0.480069730597492,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",225,"PI 370481 LSP AGL","7",50.9641530141859,50.4302519418357,0.533901072350176,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",225,"PI 370481 LSP AGL","7",62.8629101655948,62.0525852243937,0.810324941201159,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",225,"PI 370481 LSP AGL","7",103.754557162067,101.565494404508,2.18906275755948,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",225,"PI 370481 LSP AGL","7",94.8913973090603,93.0570524849538,1.83434482410641,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",225,"PI 370481 LSP AGL","7",104.781774229281,102.549617741009,2.23215648827265,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",225,"PI 370481 LSP AGL","7",121.54207649369,118.548922191556,2.99315430213451,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",225,"PI 370481 LSP AGL","7",110.087068139035,107.625807685601,2.46126045343395,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",225,"PI 370481 LSP AGL","7",133.716999572473,130.103075447878,3.61392412459466,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",226,"PI 374116 LSP AGL","7",48.2982884605782,47.8429489074439,0.455339553134259,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",226,"PI 374116 LSP AGL","7",51.5297626811887,51.0117810903344,0.517981590854312,"P + 0.1"
